brand_id,country_id,date_id,market_share,global_shipments,shipments,sentiment
1137,0,3,21,15.89,74.8,11.89,10
1138,0,4,21,38.44,74.8,28.75,0
1139,0,5,21,43.94,74.8,32.87,4
1140,0,6,21,28.55,74.8,21.36,6
1141,0,7,21,51.21,74.8,38.31,7
1142,0,8,21,12.54,74.8,9.38,8
1143,1,0,21,27.84,81.7,22.75,9
1144,1,1,21,32.95,81.7,26.92,5
1145,1,2,21,25.15,81.7,20.55,3
1146,1,3,21,43.25,81.7,35.34,2
1147,1,4,21,38.8,81.7,31.7,6
1148,1,5,21,27.28,81.7,22.29,5
1149,1,6,21,43.65,81.7,35.66,2
1150,1,7,21,26.81,81.7,21.9,9
1151,1,8,21,34.24,81.7,27.97,2
1152,2,0,21,1.46,32.7,0.48,6
1153,2,1,21,3.61,32.7,1.18,3
1154,2,2,21,0.42,32.7,0.14,3
1155,2,3,21,2.59,32.7,0.85,7
1156,2,4,21,0.64,32.7,0.21,4
1157,2,5,21,1.24,32.7,0.41,5
1158,2,6,21,3.16,32.7,1.03,3
1159,2,7,21,0.47,32.7,0.15,7
1160,2,8,21,0.13,32.7,0.04,6
1161,3,0,21,0.28,18.2,0.05,0
1162,3,1,21,0.36,18.2,0.07,5
1163,3,2,21,1.14,18.2,0.21,0
1164,3,3,21,0.1,18.2,0.02,6
1165,3,4,21,3.08,18.2,0.56,0
1166,3,5,21,0.07,18.2,0.01,6
1167,3,6,21,0.12,18.2,0.02,7
1168,3,7,21,0.05,18.2,0.01,1
1169,3,8,21,0.01,18.2,0.0,10
1170,4,0,21,0.05,14.4,0.01,1
1171,4,1,21,0.03,14.4,0.0,8
1172,4,2,21,0.14,14.4,0.02,7
1173,4,3,21,0.06,14.4,0.01,9
1174,4,4,21,0.23,14.4,0.03,0
1175,4,5,21,0.02,14.4,0.0,1
1176,4,6,21,0.02,14.4,0.0,5
1177,4,7,21,0.02,14.4,0.0,1
1178,4,8,21,0.0,14.4,0.0,1
1179,5,0,21,0.17,20.2,0.03,5
1180,5,1,21,0.22,20.2,0.04,6
1181,5,2,21,2.84,20.2,0.57,4
1182,5,3,21,6.35,20.2,1.28,3
1183,5,4,21,0.78,20.2,0.16,6
1184,5,5,21,1.02,20.2,0.21,0
1185,5,6,21,1.01,20.2,0.2,8
1186,5,7,21,0.18,20.2,0.04,4
1187,5,8,21,0.07,20.2,0.01,6
1188,0,0,22,59.13,51.2,30.27,2
1189,0,1,22,48.09,51.2,24.62,6
1190,0,2,22,2.01,51.2,1.03,10
1191,0,3,22,17.81,51.2,9.12,5
1192,0,4,22,39.46,51.2,20.2,6
1193,0,5,22,44.2,51.2,22.63,9
1194,0,6,22,29.01,51.2,14.85,6
1195,0,7,22,52.81,51.2,27.04,8
1196,0,8,22,11.37,51.2,5.82,0
1197,1,0,22,27.53,79.2,21.8,6
1198,1,1,22,32.55,79.2,25.78,10
1199,1,2,22,25.36,79.2,20.09,0
1200,1,3,22,41.23,79.2,32.65,6
1201,1,4,22,37.69,79.2,29.85,8
1202,1,5,22,28.21,79.2,22.34,8
1203,1,6,22,43.28,79.2,34.28,3
1204,1,7,22,26.7,79.2,21.15,10
1205,1,8,22,35.09,79.2,27.79,0
1206,2,0,22,1.76,28.1,0.49,1
1207,2,1,22,3.59,28.1,1.01,7
1208,2,2,22,0.47,28.1,0.13,1
1209,2,3,22,3.0,28.1,0.84,4
1210,2,4,22,0.74,28.1,0.21,1
1211,2,5,22,1.54,28.1,0.43,6
1212,2,6,22,3.84,28.1,1.08,6
1213,2,7,22,0.55,28.1,0.15,1
1214,2,8,22,0.19,28.1,0.05,8
1215,3,0,22,0.29,14.75735294,0.04,6
1216,3,1,22,0.35,14.75735294,0.05,3
1217,3,2,22,1.64,14.75735294,0.24,4
1218,3,3,22,0.13,14.75735294,0.02,1
1219,3,4,22,3.03,14.75735294,0.45,2
1220,3,5,22,0.09,14.75735294,0.01,8
1221,3,6,22,0.13,14.75735294,0.02,7
1222,3,7,22,0.13,14.75735294,0.02,1
1223,3,8,22,0.05,14.75735294,0.01,6
1224,4,0,22,0.07,19.7,0.01,7
1225,4,1,22,0.02,19.7,0.0,0
1226,4,2,22,0.16,19.7,0.03,1
1227,4,3,22,0.06,19.7,0.01,10
1228,4,4,22,0.26,19.7,0.05,7
1229,4,5,22,0.03,19.7,0.01,0
1230,4,6,22,0.05,19.7,0.01,9
1231,4,7,22,0.07,19.7,0.01,1
1232,4,8,22,0.04,19.7,0.01,1
1233,5,0,22,0.2,20.80151515,0.04,2
1234,5,1,22,0.27,20.80151515,0.06,10
1235,5,2,22,3.61,20.80151515,0.75,5
1236,5,3,22,6.81,20.80151515,1.42,10
1237,5,4,22,0.83,20.80151515,0.17,6
1238,5,5,22,1.24,20.80151515,0.26,10
1239,5,6,22,1.2,20.80151515,0.25,4
1240,5,7,22,0.2,20.80151515,0.04,3
1241,5,8,22,0.11,20.80151515,0.02,2
1242,0,0,23,58.33,40.4,23.57,7
1243,0,1,23,47.17,40.4,19.06,3
1244,0,2,23,2.4,40.4,0.97,7
1245,0,3,23,19.31,40.4,7.8,6
1246,0,4,23,39.35,40.4,15.9,7
1247,0,5,23,43.55,40.4,17.59,9
1248,0,6,23,29.44,40.4,11.89,2
1249,0,7,23,52.95,40.4,21.39,6
1250,0,8,23,12.46,40.4,5.03,1
1251,1,0,23,27.58,77.0,21.24,5
1252,1,1,23,31.93,77.0,24.59,4
1253,1,2,23,27.37,77.0,21.07,0
1254,1,3,23,42.81,77.0,32.96,5
1255,1,4,23,37.27,77.0,28.7,6
1256,1,5,23,29.31,77.0,22.57,2
1257,1,6,23,43.11,77.0,33.19,5
1258,1,7,23,27.01,77.0,20.8,3
1259,1,8,23,37.86,77.0,29.15,7
1260,2,0,23,2.07,32.1,0.66,7
1261,2,1,23,4.45,32.1,1.43,4
1262,2,2,23,0.49,32.1,0.16,0
1263,2,3,23,3.25,32.1,1.04,7
1264,2,4,23,0.87,32.1,0.28,10
1265,2,5,23,1.94,32.1,0.62,0
1266,2,6,23,4.42,32.1,1.42,6
1267,2,7,23,0.64,32.1,0.21,9
1268,2,8,23,0.14,32.1,0.04,7
1269,3,0,23,0.3,16.05220588,0.05,7
1270,3,1,23,0.3,16.05220588,0.05,4
1271,3,2,23,2.25,16.05220588,0.36,5
1272,3,3,23,0.19,16.05220588,0.03,6
1273,3,4,23,2.82,16.05220588,0.45,1
1274,3,5,23,0.1,16.05220588,0.02,6
1275,3,6,23,0.15,16.05220588,0.02,3
1276,3,7,23,0.09,16.05220588,0.01,10
1277,3,8,23,0.03,16.05220588,0.0,9
1278,4,0,23,0.06,22.6,0.01,8
1279,4,1,23,0.03,22.6,0.01,8
1280,4,2,23,0.18,22.6,0.04,5
1281,4,3,23,0.05,22.6,0.01,3
1282,4,4,23,0.22,22.6,0.05,2
1283,4,5,23,0.02,22.6,0.0,8
1284,4,6,23,0.03,22.6,0.01,7
1285,4,7,23,0.03,22.6,0.01,9
1286,4,8,23,0.01,22.6,0.0,0
1287,5,0,23,0.32,21.70815851,0.07,4
1288,5,1,23,0.37,21.70815851,0.08,9
1289,5,2,23,4.23,21.70815851,0.92,5
1290,5,3,23,6.94,21.70815851,1.51,0
1291,5,4,23,0.99,21.70815851,0.21,2
1292,5,5,23,1.37,21.70815851,0.3,4
1293,5,6,23,1.08,21.70815851,0.23,1
1294,5,7,23,0.23,21.70815851,0.05,0
1295,5,8,23,0.32,21.70815851,0.07,0
1296,0,0,24,57.28,45.5,26.06,7
1297,0,1,24,47.67,45.5,21.69,9
1298,0,2,24,2.83,45.5,1.29,0
1299,0,3,24,17.85,45.5,8.12,2
1300,0,4,24,40.37,45.5,18.37,4
1301,0,5,24,42.5,45.5,19.34,3
1302,0,6,24,28.42,45.5,12.93,8
1303,0,7,24,52.83,45.5,24.04,2
1304,0,8,24,10.57,45.5,4.81,1
1305,1,0,24,26.88,76.1,20.46,6
1306,1,1,24,30.87,76.1,23.49,1
1307,1,2,24,26.71,76.1,20.33,3
1308,1,3,24,41.75,76.1,31.77,8
1309,1,4,24,36.58,76.1,27.84,6
1310,1,5,24,30.88,76.1,23.5,6
1311,1,6,24,44.26,76.1,33.68,10
1312,1,7,24,26.45,76.1,20.13,9
1313,1,8,24,39.1,76.1,29.76,8
1314,2,0,24,2.59,33.7,0.87,9
1315,2,1,24,5.49,33.7,1.85,3
1316,2,2,24,0.46,33.7,0.16,0
1317,2,3,24,3.65,33.7,1.23,4
1318,2,4,24,1.1,33.7,0.37,0
1319,2,5,24,2.57,33.7,0.87,0
1320,2,6,24,5.24,33.7,1.77,7
1321,2,7,24,0.69,33.7,0.23,9
1322,2,8,24,0.14,33.7,0.05,2
1323,3,0,24,0.33,13.6,0.04,1
1324,3,1,24,0.28,13.6,0.04,3
1325,3,2,24,2.15,13.6,0.29,7
1326,3,3,24,0.18,13.6,0.02,5
1327,3,4,24,2.3,13.6,0.31,1
1328,3,5,24,0.09,13.6,0.01,0
1329,3,6,24,0.1,13.6,0.01,4
1330,3,7,24,0.09,13.6,0.01,4
1331,3,8,24,0.02,13.6,0.0,10
1332,4,0,24,0.06,25.8,0.02,7
1333,4,1,24,0.02,25.8,0.01,7
1334,4,2,24,0.14,25.8,0.04,9
1335,4,3,24,0.06,25.8,0.02,7
1336,4,4,24,0.18,25.8,0.05,4
1337,4,5,24,0.02,25.8,0.01,1
1338,4,6,24,0.02,25.8,0.01,8
1339,4,7,24,0.02,25.8,0.01,4
1340,4,8,24,0.0,25.8,0.0,10
1341,5,0,24,0.58,22.61480186,0.13,10
1342,5,1,24,0.42,22.61480186,0.09,7
1343,5,2,24,4.66,22.61480186,1.05,2
1344,5,3,24,7.35,22.61480186,1.66,5
1345,5,4,24,0.89,22.61480186,0.2,8
1346,5,5,24,1.54,22.61480186,0.35,9
1347,5,6,24,1.07,22.61480186,0.24,8
1348,5,7,24,0.31,22.61480186,0.07,4
1349,5,8,24,0.92,22.61480186,0.21,10
1350,0,0,25,56.11,78.3,43.93,5
1351,0,1,25,46.67,78.3,36.54,10
1352,0,2,25,2.3,78.3,1.8,1
1353,0,3,25,18.77,78.3,14.7,2
1354,0,4,25,36.28,78.3,28.41,7
1355,0,5,25,47.44,78.3,37.15,9
1356,0,6,25,29.94,78.3,23.44,3
1357,0,7,25,54.09,78.3,42.35,4
1358,0,8,25,10.71,78.3,8.39,2
1359,1,0,25,26.32,77.5,20.4,7
1360,1,1,25,33.07,77.5,25.63,0
1361,1,2,25,27.23,77.5,21.1,7
1362,1,3,25,41.06,77.5,31.82,6
1363,1,4,25,33.99,77.5,26.34,0
1364,1,5,25,29.66,77.5,22.99,4
1365,1,6,25,44.79,77.5,34.71,2
1366,1,7,25,27.02,77.5,20.94,0
1367,1,8,25,41.71,77.5,32.33,5
1368,2,0,25,3.04,45.4,1.38,6
1369,2,1,25,6.01,45.4,2.73,8
1370,2,2,25,0.55,45.4,0.25,10
1371,2,3,25,3.89,45.4,1.77,1
1372,2,4,25,1.31,45.4,0.59,3
1373,2,5,25,2.14,45.4,0.97,6
1374,2,6,25,5.43,45.4,2.47,2
1375,2,7,25,0.62,45.4,0.28,9
1376,2,8,25,0.14,45.4,0.06,3
1377,3,0,25,0.42,14.3,0.06,1
1378,3,1,25,0.37,14.3,0.05,8
1379,3,2,25,4.96,14.3,0.71,0
1380,3,3,25,0.32,14.3,0.05,4
1381,3,4,25,2.95,14.3,0.42,5
1382,3,5,25,0.14,14.3,0.02,2
1383,3,6,25,0.16,14.3,0.02,7
1384,3,7,25,0.07,14.3,0.01,1
1385,3,8,25,0.04,14.3,0.01,1
1386,4,0,25,0.54,31.6,0.17,9
1387,4,1,25,0.09,31.6,0.03,2
1388,4,2,25,2.35,31.6,0.74,4
1389,4,3,25,0.28,31.6,0.09,6
1390,4,4,25,1.55,31.6,0.49,9
1391,4,5,25,0.03,31.6,0.01,10
1392,4,6,25,0.03,31.6,0.01,4
1393,4,7,25,0.02,31.6,0.01,2
1394,4,8,25,0.01,31.6,0.0,6
1395,5,0,25,0.38,23.52144522,0.09,10
1396,5,1,25,0.37,23.52144522,0.09,8
1397,5,2,25,6.54,23.52144522,1.54,7
1398,5,3,25,7.16,23.52144522,1.68,9
1399,5,4,25,0.99,23.52144522,0.23,6
1400,5,5,25,1.13,23.52144522,0.27,6
1401,5,6,25,0.88,23.52144522,0.21,8
1402,5,7,25,0.27,23.52144522,0.06,7
1403,5,8,25,1.56,23.52144522,0.37,8
1404,0,0,26,57.23,50.8,29.07,5
1405,0,1,26,45.36,50.8,23.04,8
1406,0,2,26,2.43,50.8,1.23,4
1407,0,3,26,18.79,50.8,9.55,1
1408,0,4,26,33.19,50.8,16.86,4
1409,0,5,26,48.86,50.8,24.82,6
1410,0,6,26,30.2,50.8,15.34,3
1411,0,7,26,53.82,50.8,27.34,4
1412,0,8,26,10.64,50.8,5.41,10
1413,1,0,26,25.89,80.1,20.74,3
1414,1,1,26,35.3,80.1,28.28,9
1415,1,2,26,26.49,80.1,21.22,7
1416,1,3,26,38.92,80.1,31.17,4
1417,1,4,26,31.59,80.1,25.3,0
1418,1,5,26,30.01,80.1,24.04,9
1419,1,6,26,44.88,80.1,35.95,0
1420,1,7,26,27.29,80.1,21.86,6
1421,1,8,26,42.42,80.1,33.98,8
1422,2,0,26,3.5,34.5,1.21,5
1423,2,1,26,6.9,34.5,2.38,5
1424,2,2,26,0.75,34.5,0.26,0
1425,2,3,26,3.96,34.5,1.37,4
1426,2,4,26,1.6,34.5,0.55,10
1427,2,5,26,2.43,34.5,0.84,0
1428,2,6,26,6.14,34.5,2.12,0
1429,2,7,26,0.61,34.5,0.21,8
1430,2,8,26,0.21,34.5,0.07,4
1431,3,0,26,0.58,14.8,0.09,6
1432,3,1,26,0.44,14.8,0.07,8
1433,3,2,26,6.33,14.8,0.94,3
1434,3,3,26,0.48,14.8,0.07,6
1435,3,4,26,3.62,14.8,0.54,5
1436,3,5,26,0.18,14.8,0.03,6
1437,3,6,26,0.24,14.8,0.04,8
1438,3,7,26,0.08,14.8,0.01,9
1439,3,8,26,0.08,14.8,0.01,2
1440,4,0,26,1.13,25.8,0.29,3
1441,4,1,26,0.15,25.8,0.04,6
1442,4,2,26,3.94,25.8,1.02,7
1443,4,3,26,0.5,25.8,0.13,0
1444,4,4,26,2.85,25.8,0.74,8
1445,4,5,26,0.04,25.8,0.01,7
1446,4,6,26,0.05,25.8,0.01,8
1447,4,7,26,0.04,25.8,0.01,0
1448,4,8,26,0.01,25.8,0.0,3
1449,5,0,26,0.41,23.2,0.1,7
1450,5,1,26,0.46,23.2,0.11,1
1451,5,2,26,7.0,23.2,1.62,9
1452,5,3,26,7.52,23.2,1.74,4
1453,5,4,26,0.91,23.2,0.21,9
1454,5,5,26,1.25,23.2,0.29,1
1455,5,6,26,0.95,23.2,0.22,9
1456,5,7,26,0.24,23.2,0.06,7
1457,5,8,26,2.08,23.2,0.48,0
1458,0,0,27,56.2,41.0,23.04,4
1459,0,1,27,45.58,41.0,18.69,2
1460,0,2,27,2.66,41.0,1.09,7
1461,0,3,27,18.45,41.0,7.56,10
1462,0,4,27,32.9,41.0,13.49,1
1463,0,5,27,49.14,41.0,20.15,4
1464,0,6,27,29.42,41.0,12.06,7
1465,0,7,27,53.47,41.0,21.92,3
1466,0,8,27,10.92,41.0,4.48,1
1467,1,0,27,24.5,79.8,19.55,6
1468,1,1,27,34.32,79.8,27.39,0
1469,1,2,27,25.37,79.8,20.25,10
1470,1,3,27,37.49,79.8,29.92,8
1471,1,4,27,32.41,79.8,25.86,4
1472,1,5,27,30.29,79.8,24.17,1
1473,1,6,27,45.07,79.8,35.97,6
1474,1,7,27,26.87,79.8,21.44,9
1475,1,8,27,42.11,79.8,33.6,8
1476,2,0,27,3.83,38.5,1.47,8
1477,2,1,27,7.46,38.5,2.87,3
1478,2,2,27,0.84,38.5,0.32,7
1479,2,3,27,4.2,38.5,1.62,0
1480,2,4,27,2.1,38.5,0.81,1
1481,2,5,27,2.74,38.5,1.05,10
1482,2,6,27,6.87,38.5,2.64,3
1483,2,7,27,0.69,38.5,0.27,0
1484,2,8,27,0.23,38.5,0.09,5
1485,3,0,27,0.71,21.4,0.15,4
1486,3,1,27,0.51,21.4,0.11,10
1487,3,2,27,8.07,21.4,1.73,0
1488,3,3,27,0.71,21.4,0.15,4
1489,3,4,27,4.45,21.4,0.95,9
1490,3,5,27,0.23,21.4,0.05,10
1491,3,6,27,0.32,21.4,0.07,9
1492,3,7,27,0.13,21.4,0.03,7
1493,3,8,27,0.14,21.4,0.03,0
1494,4,0,27,1.54,28.0,0.43,3
1495,4,1,27,0.26,28.0,0.07,7
1496,4,2,27,4.93,28.0,1.38,3
1497,4,3,27,0.77,28.0,0.22,8
1498,4,4,27,3.85,28.0,1.08,10
1499,4,5,27,0.06,28.0,0.02,9
1500,4,6,27,0.06,28.0,0.02,7
1501,4,7,27,0.06,28.0,0.02,1
1502,4,8,27,0.01,28.0,0.0,7
1503,5,0,27,0.46,24.35226107,0.11,5
1504,5,1,27,0.49,24.35226107,0.12,4
1505,5,2,27,6.95,24.35226107,1.69,7
1506,5,3,27,7.78,24.35226107,1.89,10
1507,5,4,27,1.0,24.35226107,0.24,8
1508,5,5,27,1.26,24.35226107,0.31,6
1509,5,6,27,0.99,24.35226107,0.24,9
1510,5,7,27,0.28,24.35226107,0.07,4
1511,5,8,27,2.33,24.35226107,0.57,10
1512,0,0,28,55.27,46.7,25.81,7
1513,0,1,28,43.63,46.7,20.38,2
1514,0,2,28,2.86,46.7,1.34,9
1515,0,3,28,17.72,46.7,8.28,9
1516,0,4,28,31.12,46.7,14.53,2
1517,0,5,28,47.15,46.7,22.02,0
1518,0,6,28,28.92,46.7,13.51,7
1519,0,7,28,53.37,46.7,24.92,8
1520,0,8,28,9.56,46.7,4.46,10
1521,1,0,28,25.56,83.3,21.29,8
1522,1,1,28,35.4,83.3,29.49,2
1523,1,2,28,24.77,83.3,20.63,1
1524,1,3,28,36.98,83.3,30.8,8
1525,1,4,28,33.75,83.3,28.11,5
1526,1,5,28,31.94,83.3,26.61,2
1527,1,6,28,45.14,83.3,37.6,5
1528,1,7,28,27.0,83.3,22.49,3
1529,1,8,28,43.21,83.3,35.99,1
1530,2,0,28,4.19,39.1,1.64,4
1531,2,1,28,8.03,39.1,3.14,2
1532,2,2,28,0.97,39.1,0.38,10
1533,2,3,28,4.45,39.1,1.74,6
1534,2,4,28,2.55,39.1,1.0,7
1535,2,5,28,3.09,39.1,1.21,8
1536,2,6,28,7.63,39.1,2.98,0
1537,2,7,28,0.72,39.1,0.28,4
1538,2,8,28,0.21,39.1,0.08,6
1539,3,0,28,0.83,28.3,0.23,1
1540,3,1,28,0.64,28.3,0.18,3
1541,3,2,28,9.83,28.3,2.78,7
1542,3,3,28,1.07,28.3,0.3,5
1543,3,4,28,5.38,28.3,1.52,2
1544,3,5,28,0.31,28.3,0.09,4
1545,3,6,28,0.39,28.3,0.11,2
1546,3,7,28,0.16,28.3,0.05,10
1547,3,8,28,0.17,28.3,0.05,2
1548,4,0,28,1.98,30.6,0.61,6
1549,4,1,28,0.39,30.6,0.12,0
1550,4,2,28,5.81,30.6,1.78,4
1551,4,3,28,1.11,30.6,0.34,2
1552,4,4,28,4.34,30.6,1.33,1
1553,4,5,28,0.08,30.6,0.02,9
1554,4,6,28,0.06,30.6,0.02,7
1555,4,7,28,0.09,30.6,0.03,5
1556,4,8,28,0.01,30.6,0.0,5
1557,5,0,28,0.49,25.01328671,0.12,8
1558,5,1,28,0.57,25.01328671,0.14,5
1559,5,2,28,6.73,25.01328671,1.68,9
1560,5,3,28,7.91,25.01328671,1.98,3
1561,5,4,28,1.13,25.01328671,0.28,9
1562,5,5,28,1.36,25.01328671,0.34,0
1563,5,6,28,1.06,25.01328671,0.27,7
1564,5,7,28,0.3,25.01328671,0.08,10
1565,5,8,28,2.3,25.01328671,0.58,2
1566,0,0,29,56.15,77.3,43.4,3
1567,0,1,29,45.9,77.3,35.48,0
1568,0,2,29,3.32,77.3,2.57,1
1569,0,3,29,18.6,77.3,14.38,8
1570,0,4,29,16.33,77.3,12.62,10
1571,0,5,29,50.81,77.3,39.28,9
1572,0,6,29,32.13,77.3,24.84,6
1573,0,7,29,54.92,77.3,42.45,4
1574,0,8,29,9.79,77.3,7.57,4
1575,1,0,29,24.22,74.5,18.04,3
1576,1,1,29,33.21,74.5,24.74,9
1577,1,2,29,24.85,74.5,18.51,8
1578,1,3,29,35.78,74.5,26.66,2
1579,1,4,29,29.79,74.5,22.19,3
1580,1,5,29,29.48,74.5,21.96,8
1581,1,6,29,42.54,74.5,31.69,0
1582,1,7,29,25.26,74.5,18.82,4
1583,1,8,29,42.66,74.5,31.78,7
1584,2,0,29,4.47,42.1,1.88,0
1585,2,1,29,8.28,42.1,3.49,4
1586,2,2,29,1.06,42.1,0.45,4
1587,2,3,29,5.2,42.1,2.19,10
1588,2,4,29,1.74,42.1,0.73,8
1589,2,5,29,3.26,42.1,1.37,5
1590,2,6,29,8.29,42.1,3.49,8
1591,2,7,29,0.77,42.1,0.32,8
1592,2,8,29,0.21,42.1,0.09,2
1593,3,0,29,0.89,28.2,0.25,0
1594,3,1,29,0.81,28.2,0.23,10
1595,3,2,29,11.15,28.2,3.14,9
1596,3,3,29,1.6,28.2,0.45,8
1597,3,4,29,9.77,28.2,2.76,6
1598,3,5,29,0.37,28.2,0.1,7
1599,3,6,29,0.48,28.2,0.14,7
1600,3,7,29,0.28,28.2,0.08,3
1601,3,8,29,0.26,28.2,0.07,5
1602,4,0,29,2.18,27.3,0.6,6
1603,4,1,29,0.62,27.3,0.17,10
1604,4,2,29,5.86,27.3,1.6,3
1605,4,3,29,1.47,27.3,0.4,7
1606,4,4,29,6.93,27.3,1.89,7
1607,4,5,29,0.08,27.3,0.02,7
1608,4,6,29,0.06,27.3,0.02,6
1609,4,7,29,0.13,27.3,0.04,9
1610,4,8,29,0.01,27.3,0.0,3
1611,5,0,29,0.49,25.67431235,0.13,8
1612,5,1,29,0.52,25.67431235,0.13,2
1613,5,2,29,6.34,25.67431235,1.63,7
1614,5,3,29,7.04,25.67431235,1.81,4
1615,5,4,29,2.17,25.67431235,0.56,9
1616,5,5,29,1.3,25.67431235,0.33,0
1617,5,6,29,0.97,25.67431235,0.25,4
1618,5,7,29,0.35,25.67431235,0.09,0
1619,5,8,29,2.13,25.67431235,0.55,7
1620,0,0,30,55.56,52.2,29.0,6
1621,0,1,30,46.65,52.2,24.35,10
1622,0,2,30,3.18,52.2,1.66,5
1623,0,3,30,17.26,52.2,9.01,10
1624,0,4,30,10.0,52.2,5.22,3
1625,0,5,30,51.54,52.2,26.9,4
1626,0,6,30,32.94,52.2,17.19,3
1627,0,7,30,54.55,52.2,28.48,6
1628,0,8,30,10.68,52.2,5.57,4
1629,1,0,30,22.69,78.2,17.74,4
1630,1,1,30,30.83,78.2,24.11,8
1631,1,2,30,24.68,78.2,19.3,9
1632,1,3,30,33.19,78.2,25.95,3
1633,1,4,30,27.62,78.2,21.6,3
1634,1,5,30,28.88,78.2,22.58,7
1635,1,6,30,41.11,78.2,32.15,4
1636,1,7,30,25.2,78.2,19.71,1
1637,1,8,30,42.34,78.2,33.11,3
1638,2,0,30,5.43,39.3,2.13,6
1639,2,1,30,9.45,39.3,3.71,0
1640,2,2,30,1.12,39.3,0.44,2
1641,2,3,30,5.53,39.3,2.17,8
1642,2,4,30,1.37,39.3,0.54,10
1643,2,5,30,3.72,39.3,1.46,7
1644,2,6,30,9.68,39.3,3.8,0
1645,2,7,30,0.89,39.3,0.35,3
1646,2,8,30,0.23,39.3,0.09,8
1647,3,0,30,1.08,27.8,0.3,0
1648,3,1,30,1.28,27.8,0.36,2
1649,3,2,30,12.06,27.8,3.35,8
1650,3,3,30,1.97,27.8,0.55,4
1651,3,4,30,11.97,27.8,3.33,1
1652,3,5,30,0.45,27.8,0.13,9
1653,3,6,30,0.61,27.8,0.17,8
1654,3,7,30,0.3,27.8,0.08,1
1655,3,8,30,0.38,27.8,0.11,0
1656,4,0,30,2.48,24.6,0.61,3
1657,4,1,30,1.19,24.6,0.29,3
1658,4,2,30,5.72,24.6,1.41,3
1659,4,3,30,1.47,24.6,0.36,7
1660,4,4,30,7.32,24.6,1.8,2
1661,4,5,30,0.09,24.6,0.02,7
1662,4,6,30,0.06,24.6,0.01,2
1663,4,7,30,0.13,24.6,0.03,6
1664,4,8,30,0.01,24.6,0.0,9
1665,5,0,30,0.56,26.335338,0.15,2
1666,5,1,30,0.59,26.335338,0.16,7
1667,5,2,30,6.05,26.335338,1.59,7
1668,5,3,30,6.62,26.335338,1.74,8
1669,5,4,30,3.07,26.335338,0.81,2
1670,5,5,30,1.3,26.335338,0.34,6
1671,5,6,30,0.91,26.335338,0.24,5
1672,5,7,30,0.5,26.335338,0.13,3
1673,5,8,30,2.02,26.335338,0.53,2
1674,0,0,31,53.05,41.3,21.91,2
1675,0,1,31,46.98,41.3,19.4,2
1676,0,2,31,2.78,41.3,1.15,9
1677,0,3,31,17.64,41.3,7.29,3
